,5%,10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%,100%
"neighbors,avg,important",0.7939, 0.796, 0.7983, 0.7964, 0.7843000000000001, 0.7783, 0.7716999999999999, 0.7585, 0.7567, 0.7403000000000001, 0.7321, 0.7163999999999999, 0.7023, 0.6958, 0.6745, 0.6391, 0.6174, 0.5612999999999999, 0.5349, 0.4983000000000001
"neighbors,std,important",0.006934695379034329, 0.007402702209328706, 0.0071700767080973464, 0.010594338110519231, 0.006481512169239527, 0.005177837386399852, 0.00848587060943072, 0.012909298973995462, 0.0075504966724050755, 0.011402192771568117, 0.007993122043357033, 0.009509994742375, 0.01337198564163151, 0.014427751037497119, 0.010956733089748958, 0.011810588469674163, 0.015027973915335375, 0.02416629884777557, 0.020216082706597752, 0.04666701190348489
"jaccard,avg,important",0.7926000000000001,0.795,0.7906000000000001,0.7799,0.7750999999999999,0.7616,0.7509,0.7408999999999999,0.7214999999999999,0.7238,0.7076,0.7019,0.6925,0.6867,0.6635000000000001,0.6458999999999999,0.6136,0.5946,0.5809,0.5218999999999999
"jaccard,std,important",0.01034601372510206,0.004582575694955844,0.00588557558782487,0.005974110812497544,0.005008991914547282,0.004498888751680801,0.008802840450672733,0.009833107342035893,0.0084646323015238,0.008726969691708579,0.005571355310873652,0.011273420066687833,0.008686195945291556,0.01089082182390288,0.012722028140198412,0.016263148526653764,0.015415576538034523,0.01855370582929458,0.02286678814350628,0.024390366950909126
"cosine,avg,important",0.7971999999999999,0.7935,0.7970999999999999,0.7968,0.7958000000000001,0.7928,0.7793,0.7753,0.7644,0.7585,0.7592000000000001,0.7514000000000001,0.7285999999999999,0.7196999999999999,0.7112999999999999,0.6866999999999999,0.6552,0.6030999999999999,0.5714,0.5079999999999999
"cosine,std,important",0.0063529520697074415,0.007242237223399969,0.006714908785679824,0.011285388783732692,0.007884161337770817,0.0059799665550904265,0.009241753080449626,0.007603288762108151,0.005834380858325934,0.00781344994224703,0.01074057726567805,0.01224908159822606,0.011892854997854814,0.011883181392203027,0.010392785959500954,0.013964598096615564,0.018009997223764354,0.01975069619026126,0.020780760332576847,0.029526259498961267
"norm,avg,important",0.787,0.7758,0.7577,0.753,0.7403000000000001,0.7201,0.7166,0.7081999999999999,0.6973,0.6681,0.6421,0.6586000000000001,0.6178999999999999,0.5657,0.5332,0.5151,0.5271999999999999,0.5257999999999999,0.5266000000000001,0.5198
"norm,std,important",0.005966573556070525,0.006690291473471098,0.007029224708315996,0.011233877335986905,0.012313001258832074,0.007673982017179876,0.017065755183993465,0.026682578586036235,0.02231165614650779,0.02592855568673271,0.0207096595819439,0.019381434415439942,0.021810318658836713,0.038126237684828014,0.03522726217008639,0.021951993075800674,0.027231599291998993,0.03559157203608743,0.02812543332999511,0.0433008083065432
"neighbors,avg,not important",0.7969000000000002, 0.7771, 0.756, 0.7412000000000001, 0.724, 0.7082999999999999, 0.6918, 0.6759999999999999, 0.6728000000000001, 0.6828999999999998, 0.6557999999999999, 0.6169, 0.6049, 0.6038, 0.6092000000000001, 0.5625, 0.5514, 0.5456000000000001, 0.5151, 0.513
"neighbors,std,not important",0.008478797084492595, 0.007475961476626275, 0.004857983120596452, 0.008304215796810685, 0.012409673645990868, 0.014028898745090428, 0.012147427711248144, 0.01960102038160257, 0.012757742747053626, 0.015845819637999137, 0.021037110067687527, 0.01625084613181727, 0.01510926867852976, 0.013687950905814952, 0.011034491379306987, 0.01769321904007292, 0.028733952042836, 0.027152163818009042, 0.034203654775476856, 0.03282377187344562
"jaccard,avg,not important",0.7854000000000001,0.7849,0.7716000000000001,0.7743,0.7691000000000001,0.7595,0.7434000000000001,0.7395999999999999,0.7361999999999999,0.7045999999999999,0.7001999999999999,0.6550000000000001,0.6536000000000001,0.6064999999999999,0.5735999999999999,0.5465,0.5412,0.5504,0.5351,0.5046999999999999
"jaccard,std,not important",0.0065604877867426956,0.00781600921186766,0.00962496753241278,0.011445959985951385,0.012541531007018254,0.009697937925146777,0.013514436725220935,0.01372005830891401,0.010814804667676628,0.013139254164525466,0.012781236246936337,0.018411952639521986,0.020035967658189126,0.02358071245743014,0.03776559280615093,0.041828817817385164,0.04051370138607431,0.025819372571772522,0.03017432683590472,0.04763832490757835
"cosine,avg,not important",0.7847000000000001,0.7678999999999999,0.7596999999999999,0.742,0.7326999999999999,0.725,0.7132,0.6889000000000001,0.672,0.6587000000000001,0.6516,0.6314,0.597,0.558,0.5277999999999999,0.5222,0.49609999999999993,0.5033000000000001,0.5377000000000001,0.5238
"cosine,std,not important",0.0032264531609803387,0.009565040512198584,0.006972087205421349,0.006244997998398403,0.011983738982471216,0.009284395510748137,0.013377593206552527,0.017386489007272257,0.01905255888325764,0.019068560512005114,0.016511813952440252,0.02117640196067313,0.02177613372479146,0.03505424368033062,0.03242159773977833,0.03688305844151215,0.028987756035954233,0.05058863508733953,0.028816835357131095,0.028378865375486752
"norm,avg,not important",0.7988000000000002,0.7916000000000001,0.7966,0.7963000000000001,0.7875,0.7924,0.7790999999999999,0.7714000000000001,0.7542,0.7398,0.7308999999999999,0.7144999999999999,0.7089,0.7065,0.6896,0.6718,0.6396000000000001,0.5959000000000001,0.532,0.5085
